text,label
i hate not bringing my ipod to school,0
wow theres still the void of whre thomas left the heartache is never going to go away,0
looking forward to a short work week followed by a minivacation in clemson,2
heyyhooheyhey,1
my pic didnt work,1
wasnt that mother song so funny so wrong but so funny i heart,1
gettin ready to put on a show ugh i really hope ppl dont comee,0
again documentation day,1
i havent talked to you since the last day of school thats no right,0
just hanging with my bestie,2
i cant call im at work,1
it saddens me youre youtube has changed its just like every other youtube kid you used to be different,0
hey had some fun with friends now cleaning,2
ot ot ot,1
fromhell hows monday for you,1
just been asked to sing yet againaha coffee mornin this time psychology past questionsrevision suck,0
youre the third person to ask me out on mon afternoon im so sorry but im helping tutor my friend for c1c2,1
how great is that nice to meet you,2
everything counts what are you drinking,1
wnna take a bath,1
yes thats a problem prism fail,0
hey bye bye was fun too robluketic live,2
cant wait for live its ages away but still i should do a and plan what im going to wear lol,2
i heard that you cant make it,1
heh when i moved into my house pius was having a pep rally so there was cheering and a band,1
brown theres a holy version of hell loli cant stop i need for it to be a trending topic be nice whispering redmangolol,1
dana just found out she doesnt get to take lunch now but rather in an hour hello delivery,1
the episode was amazingi cried when i saw the home videos they were soooooo cute,2
recording an acoustic track for you sexy kids,1
time to do house chores ugh,0
where are u miss you i hope you are doing well sending big hugs,2
we watched that one day in the middle of playing it really doesnt hold up,0
still no date for bon iver next week,1
so sorry to hear about your mum,0
my 6th wedding anniversary today so lucky to have such a gorgeous wife,2
no way those are great words boys dont get to own them oh and was it your bday,1
last night sucked too many bad dreams about spiders and rogue octupi,0
sorry well try to keep it down,0
skyping with katie allison yeah boy katies mom mooned us,1
i saw the pic you surely dont look like amisha patel nor like a mum of one,1
yeah im following you hun goodnight,2
standing ovation for wieters nobody was sitting down insane hit into double play though,2
trued a rim im getting good at this oo,2
oooh sounds yummy if you get a chance to take some pics please add them to the website as we dont have many pies on there,2
okay im about to crawl into bed and ummm ummm we are about to talk we need to talk about somethings good night tweeters,2
made so many new friends on twitter around usa another bike across usa trip would be amazing to see people,2
dinner and a movie with the hubby,1
happy mothers day to all my twitter moms including myself,2
planning a road trip down to san diego with a detour into vegas to celebrate my birthday too bad its 7 wks away i want to go now,1
when someone edit your designs is called plagiarism right but what can you do im tired exhausted and dissapointed,0
im so worried about my sisters guinea pig i hope stalin makes it through tonight you can do it baby,1
dark berry mocha frapp heaven try it everyone here let me pass it to you,2
im sure would know of more,1
is house bound with acute mumps bad times whole day ov supernatural me thinks x,0
totally agree,2
unless that invite comes with a beta key im not going to be much help,0
just took my ic photolooks good,2
my college my friends,1
on my way home in the sunshine with a bag full of my stuff from work,1
my mom just texted me and told me that rodney was chasing fireflies in their backyard awwwww im miss him,1
yeah fingers crossed,1
my vibe is currently downed the only thing amusing me is my joker shirt looks down and pokes shirt i want a peanut butter sandwich,1
on the way home dood dont think the crappy vodafone gprs can handle yaymencom,0
its gonna be a great week dallas next weekend,2
boo i mustve deleted it from my phone cant find it in my emails either,0
lol i know but it was just so funny ahaha,2
should not drink cheap wine,1
nailing some webconcepting in the zone i should be awarded,2
i forgot how much i love all these songs on my itunes i love shuffle and i love watching the pranks from ap tour,2
oh yeah thats right thanks for reminding me,2
im with andrew it was a long but fun day,2
trouble is i dont think any of this is helping my wrists,0
beautiful daytakn it down twitters tell all mothers happy mothers day,2
can u follow me please,1
im lookin for email to this man i have his photo spray painting in wroclawpoland by kosmo,1
sleep sounds good right about now,2
thanks for the link geoff,2
good morningdid you break 5 digits yet,2
getting rather annoyed at my notebook i know its old and has got wrinkles but its never been this slow before,0
dead stopped in the express lane this would happen when i choose to take it no way out now ugh hopefully this gets moving,1
back from the gym and sorting through my inboxes,1
i hella wanted a sausage mcmuffin but when i gt there breakfast was over,1
i love being in charge,2
leaving florida want to live there forever texangirl,0
hi ty good morning happy moms day to your mom i love that your entire family is adding me on fb i love em very sweet,2
aww i know its my addiction awww i know sameee its just more more more,1
last reply a scholar in us homeland security said an ontology was created for it and everybody hated its prescription,0
watched adaptation interiors and the women 1939 all in all good movie night breakfast with dad and kelley in the morning,2
did not win kelly clarkson tickets sorry cecilia really wish i could give that to you you so much deserve it,0
same with drunk guests our jobs are pretty similar sometimes,1
looks like rain again oh well it will give me a chance to work on a new crochet pattern i have in the works,2
yay to being smokefree well done,2
mmmmmmm i love espressothe app that is i guess the real thing helps me work efficiently too,2
leaving now off to get my angry teethed pulled,0
to all the gorgeous moms out there happy moms daaay,2
why does never reply to mee he must really hate me l,0
sitting at the audi joburg fashion week casting so many lanky people in one place almost 100 lol good luck to everyone,2
madaya ka christian bleh i hate u,0
is watching it takes two such a classic lol,2
slept all day lol now time to start on my un article what fun,2
lol just dont ever forget me,2
whove u noticed now kate,1
o and i have to wear a jacket today cos i didnt notice a mark on my shirt,1
my twitterberry wont work on my friends and me,1
oh yes i ave never orderd from there a lil funny at first to do so i will check it our ta,2
ugh i was so hungry i scarfed my lunch before i even thought to take a pic feastfriday,1
hi michael wow thanks for the kind words now i must find love connections for you just for your bg alone,2
a week away from 21 huh so what do you wanna sip on i got cha shhh we wont tell love you,2
tired going to take a nap my finger hurts 143,0
lol ebay you laugh nowjuuuuuust wait,1
yay i think i found it and a few more,1
i am probably spamming my followers account,0
moving today im so excited,2
omgness its 1118 pm and i need to beup early to set up my garage sale it starts a 8am wish i said 9am im beat,0
aww happy mothers day,2
have a great weekend mononoke i may be tweeting from inside the movie theater either monday or tuesday lol,2
this day has beasted me,0
is not going to service tonight due to the fact that ive yet to find a dress for prom tomorrow ugh,1
wow my grandma passed awayim too sick to even think i know shes in a better place now,0
is it bad that im sitting here watching a pens replay and getting excited i think its the coffee but who knows,1
isnt it only like 3 episodes though sad,0
really sick and tired but my bodys resisting rest,0
thankyou 3 iloveyoutwoooo,2
good to hear i have a feeling though the behind the scenes andor being there is better than what is shown on tv,2
its not even cold here but im wearin a big jacket its got cat ears on it,1
who not here be glad ur sso luckyyyyyyy i hate u r home n r not enduring dis,1
revision time biology exam monday,1
i want some cheese fries from fontanas,1
dinner was yummy and all but im still super tired after all the things we went through to enroll for college,1
really tired jake always gives me more work,0
may the 4th be with you,2
me too it sucks,0
beachyummy steak and catching up on lost with my manlovely day,2
good morning every1 its gorgeous out again n im stuck in work wish i was at home chillin out hopefully tha day goes quick doh,2
called about it no answer shall try again tomorrow,1
is the luckiest girl in the world 3,2
btw ear is getting better its about time finally i say goodnight twitter world even though yall are already asleep xoxo,2
apparently were not as good as the brazillians tho,0
good morning twitter bugsssss 848am and my day starts nowwwww,2
bah bk on reception comps aint workingbut the sun has got his hat on hiphiphoray x,0
ahh thats fun i had work last night a party after went to the movies today to see wolverine was a good weekend,2
rather excited about my hospital placement starting on monday i get to give needles and take blood,2
demoing with gary burr so excited to get some girls music on tape missing tayla,2
energy steadily increasing thankfully but the cough isnt going away,1
com thanks,2
i like this brides sense of humor she wore this wedding gown onceby accident,2
wtf kinda best friend am i i still havent met the hubby that depresses me,0
is off 2 bed gon force the sandman 2 com do wot he do since it dont look like theres gon be any partyin 2nyt,1
yess its awesomee and u can follow ur love molly hahah now u can chat with us here,2
oohooh its shiny an dmore awetastic quotes from the best animated movie ever coming up,2
kat ive begged my mum to lt me get them out the attic but she wont let me waaa and yes was spoilt hehe,0
my roommate tickle loves to ignore me,1
monday monday mr cade is home on the couch i have lots to do today,1
i dont know what lender it was yea these people definitely sucked butt toes not friendly or helpful,0
ill have to take a picture of the moon tomorrow night not gonna happen today,1
sorry for running over uncle terry but he just wasnt living up to his potential expecting more from his next return,0
i hate only having 1gb ram to use as host and 1gb for virtual machine sucks so much,0
nnnnoooooo just learned weve got a frost warning for tonight,0
i saw the sun but then i blink and it was gone,0
feels very ucky today i need more defense vitamin water because i dont want to be sick no mores,0
is having a cuppa and chilling i lovebank holiday mondays,2
word yayy twitter after dark lol,2
wooomy luck is done,0
the music in the trailer was terrible imo cheesy handbag house i was expecting some dnb or hard house,0
oh and thank alllll of you who put me in ur follow friday to all of my new followers i usually do it but todayim just too tired,0
thankyou yes off to a prewedding party now,2
finally sunny days and im too sick to go outside and play,0
oh good god crampsss,0
must stick my thumb in chin dimple lol my hubby has one lol but his is un,1
do you think the bead crumb navigation will return to the new fusion studios i really miss that at the top of each item,0
im gonna miss the show at whitby for the weekend btw i love your show radio 1 is always on ly x,1
tired but glad its a bank holiday,1
im fine but a bit tired im glad that its weekend now,2
i dont know what that means sorry,0
haha aww hun i bet you are more creative than me,2
john at a college thing staying home all weekend and hanging out with my momma sushi tonight 3,1
poor dear your fellow mavens have been there what gym do you belong to peac,0
dayne omg yr like a goddess to me prove yr love love will lead u back are 2 of my fav old skool tracks x,2
think of the prize at the end so sorry to hear that though,0
mothers day is this sunday dont forget to send her something special,2
i wish i was outside,2
can i just go to sleep and wake up in december when my house is all organized and the baby is here feeling like poo today,0
had to come in was baking out there and have slight headache now,0
my body is aching i can barely movebut its worth it to be champs,0
i also believe in some things are meant to happen,1
not that funny i wont jump,0
you make baby jeebus cry,0
calling all mothers calling all mothersget your butts to bed the kidsll be here tomorrow,1
good morning btw a public holiday in uk love it and dinner tonoght with 2 special people,2
morning all first tea of the day and just about to record the voiceover for a documentary about modern druidry good times,2
last song then i really have to go,1
i make delicious pasta,2
facebook is being a,0
jip i have a good one,2
you should spray yourself with the non smelling repellant that stinks to high heaven,1
changing my online nickname to mtaby which will hopefully be my uniqname as wellhope the change goes by well domain is available,1
i forgot i set my itunes to display by play count last night i didnt understand why taylor swift was in front of belinda haha,1
you guys were absolutely amazing tonight as always thanks for always bringing the dance party,2
good luck keep rockin,2
i had a dream that i went to evo fest but i didnt,1
carls jr sounds hella good you should bring me some,2
just finished the exam i did ok i guess,1
today is a busy day exhausting,0
so bored gonna go to the carnival and get an all day pass tomorrow excited for that but very bored today,0
why are matters of the heart so complicated,0
ahhh i finally went to yogurtland i saved my spoon hahaha,1
omg just had the best roast ever but now im full haha,2
i really fancy a frappuccino from starbucks right now,2
tnx for the reply on myspace,1
new phone isnt syncing with my computeri need numbers,1
i love you more than youll ever know,2
is cleaning the house for her family who is comming later today,1
you are right enjoy the lasagne,2
dude letters are the new currency i think were rich,1
never made it to the gym so will be doing my blowout sans thong wearing company phew but bummer on missing workout,0
checked dels new blogsite yahoo im just excited to what it will bring go del,2
what thats not fair i cant vote it says the voting is closed but i did vote everyday when i could vote like 20xs,0
sorry for taking over twitter with my icantsleepness,0
u think u have bills haii just finished paying mine thats y im broke,0
i have a headache and its not going away,0
hell unlucky o and and it comes out next week here,0
oh yeaah well still be bffs aha marie,2
sooo i saw robs car drive by but that was about it,1
the phones are lit up like christmas trees go to work people you dont have to get everything done on monday,1
i wont feel guilty and like i should be revising stuff after today haha,2
haha hey well if you were in the elevator you should have said more,1
hi found you through i am indeed a pigment of your imagination,1
so nice how natalie taught jameson why,2
well its friday and usually the start of something awsomeim not sure if thatll be this time around i gotta shake this,2
haiiii sankq im fineee ima js get a checkup cos my rib hurts lol idk but i shall be fine thanks,1
i think i should hire one of those tranlsators because no one ever understands me,0
looking for models for beauty shoot this thursday in the valley studio contact me if interested,1
i missed the sun as was too busy gettin hot and bothered in the shops will have to make up for it at the weekend x,1
oh work poor boy,0
okeefe yay youre on twitter youre my secret celeb crush too much info,1
if i knew it was gonna be this kind of party i wouldve stuck my in the mashed potatoes,0
that sucks i seriously hope you feel better soon you need to come over next week,1
my cable signal is all messed up im missing ghostwhisperer in other news i have hurt my toe and have a cold in like hot weather,0
wishing i was there so you should go in my place brandwkshop i see theyve got scott bedbury and more poor me,0
ummm sure i miss yall alot too i think you know who i meant,0
i wish gm stock would turn around at 80 cents a share i would be willing to buy someif i knew it would do something,2
i give it 2 snaps down hows work going,1
lol get to your bed,1
im soooooo sleeeeepy the last day o school was todaysniffle,0
i wanna go to the extra show really bad,0
finally watched the rest of the guild season 2 i always feel so sorry and hopeful at the same time for your char,0
i have a headache and i have nobody to keep me company wantstobeakiddagain3,0
okay im out for a while back later,1
you know your neck is jacked up when you are forced to pay for parking bc you cant turn you head to parallel park in the free spaces,0
u didnt hit me up,1
im going to watch it now,1
what a bummer that tomorrow is friday again,0
cant decide on wht i wanna do with the rest of my dayi think i may go bk 2 sleep woe is me uugghh lol,1
kymonkey hope u have an amazing day today monkey u deserve it no cheating on dew looking at the picture lol happy bday 3,2
just finished first workout on jillian michaels 30day making the cut program feeling great hopefully the eating will be just as good,2
muay thai was awesome im gonna be sore in the morning i feel like being bad and eating junk tho,1
its still the 4 am hour at home and my day has begun gonna drink a lot of coffee today,1
feet hurtfinally in bedwill not forget this crunch when its oververy very productive day today though,0
hey dougie just thought i would tell you that your gig in edinburgh got a brilliant review in the scottish sunday mail,2
friday night and working,1
yes we both do win,2
awwthats my last one roooop,1
sad that she didnt get to see rica before she leaves later today,0
i live in manchester england but still have never been to london,1
nothinbg home about to jump in the shower the streets is calling meeeeeeee what is it 4 tonight tell m,1
coffee didnt turn out good tiday but excellent,1
hmmm how bout my boi an me jammin sum john stephens for ya,1
borrowing my moms lenovo laptop the trackpad and the battery life suck balls for quarters seriously missing my macbook pro,0
godawful hangover today worth it tho,1
ugh not yeeet its like in a week too ill keep trying,1
george lopez bed mommys day tomorrow i wish house was on hugh laurie is sexay sometimes i like way older guys,2
kimberlee hatch i miss you,0
is finally having dinner at nishiki sushi,1
sleepy time happy mothers day to current and future moms around the globe,2
going with chantal to her aunt,1
i was awake 7 hours ago should have checked twitter,1
you must like my song,2
waiting on food,1
night out had 2 b put on hold 4 2 weeks coz i was so ill last nite gutted still had a nice nite tho but whers the sun gone,1
made this for you when i got home from wango tango what a wonderful day,2
im glad that all got cleared up i lah you idk why linda hates me though,1
the least i can do for you is retweet it when its ready so me mine is i talk about viral tweets,1
yea once me and my friends flew out to amercia to see her w the jonas brothers have u haha i hate bebo p aw cant wait,1
is sadly sitting at home when she could be going to a partyyyyy,0
found six great vegan places to eat and relax at four of which i cant get to without a car,1
heyy its ur bdayhappy birthday,2
1 week and 1 one day to go,1
i want my ben and jerrys now lol tweet people im bored,1
why do i always have a headache,0
oh duhi see that now thank you,2
hello dark hair well my plans for today just got cancelled make some better ones,0
hes been doing my makeup for years long before tyra stole him away from us,0
one week until race for the cure please donate if youre able and wish me luck on my 5 mile training run tomorrow,1
starting to pack stuff up,1
correctiona hot coco in my nkotb cup what a sweety,2
dont follow your dreams chase them richard dumb who i think is very smart,2
last day working for tend,1
watching ace of cakes,1
love the idea of giving each year a theme this is the year of new beginnings,2
i miss my mom may angels lead you in,0
a year from now is graduationi am pretty sure im not ready for it,0
not so good mood,0
i just read your twitter bio love it very clever and cute im all about smiles,2
wow 2 months since ive been on twitter supposed to go see maat in pa but the james is sleepin,2
omg i never got your message so i didnt notice until i was looking back a ways sorry that was a good idea thoughlol,1
last day at worksick to the bone,0
how about give golf lessons and sing to your student taking lessons jakeowen2009 live,1
i sent u a direct message theres my mail,1
very upset mom is in the hospital,0
i wanna come how come u didnt invite me,1
aw how to lose a guy in ten days 3,1
loves fatty take away nights yummy then coming home and facespacing with my roomies,2
ow okay its good youre better now,2
thats awesome we have that this weekend too but i cant go because im moving this sat i should be a lot of fun though,2
is there anything good about our country,1
funny you should mention that i have a full unopened jar of nesscaf on my cupboard but no milk,0
back soon need to run to the shops and cut the grass,1
oh how i love texting my drunk friends hahahaha,2
long shift tonight i really should sleep but im not tired had a nice talk with jon after work gotta love that boy,1
haha it does have a nice ring to it lets get used to that ok iloveyoutoo,2
he he i will send it thru anurag,1
pictures ross,1
poor bella is in the er with her first and second ear infection since both ears are infected her screams were blood curdling,0
i want some starbucks,1
aid16 goodnight,1
and what did you do last night i dont recall being invited,1
my long lost friend,0
answers on a postcard what century are you in,1
that suckswish we could get it there cheaper if youre in montreal theres a cool shop that carries them up there,1
hey you honey bear dont goooooooo puhleeezeee,1
i am so stressed and sad about pugsly missing i hope hes okay i am stuck at otrip and cant look for him someone post his pic on fb 4 me,0
very talented sam,2
what happened to all your sexy quotes,1
im going to bed its weird the 1st time in a long time he didnt call and say goodnight ima lil curious,1
nice win by the dodgers 80 over giants,2
evermore end of fashion rocks my poor foot though oww injured my foot not good will be sore tomorrow details to follow later,0
helloim back andim drunk and as much asi love my friendsi hate how they unintentionally make me feel inadequateineedhelp,1
thinking 53 more days is the only thing that gets me through work ahhh i dont want to go,0
hey mia totally adore your music when will your cd be out,2
yeah it works better as a command,2
come on guys tell me how much your theater charges i want to know if mine is fair andor average me and hubby are having a discussion,1
well its pouring here rly rly wet,0
so lathargic definitely need today to rest sad bout havin to call out but mentally i needed to,0
ive burned like a ginger kid in the sun now my arms are red,0
gotta restart my computer i thought win7 was supposed to put an end to the constant rebootiness,1
honza takes his flight back to the czech republic in the morning im really going to miss him,0
had a crazy night lost keys walked home missed my papis calls from the swizzy im sad,0
i have to call stevie to reschedule i won a competition yesterday to the launch of sims 3 at luna park same day at 6pm,1
perez thats great i hope ill study with my bff too and well live together wellwe will see,2
loved the comment on flashcads im old school too,2
ugh looks like youll have some work to do good luck,2
leaving now dont miss me too much tweetbeaks 3,0
omg trying to fix pic but its not working ugh also mom wont let me sleep over sanzz bad day,0
yeah but too late hun lol,1
3 ryan baby iloveyopu 3 10 days kayleigh baby lymz cntt waiit,2
thanks were almost there,2
our jazz band freakin kicked good job team,2
blah blah blah just kidding dude ive never had anyone offer up their stem cells before haha,2
never ever smoking around you again,0
that frenchfrycorndog looks so delish i want welcome back to seattle,2
starting out bday bash with a blue moon photo,1
hope everything ok can burr fix this,2
the portuguese national library could use it also right now they seem to be stuck somewhere circa 1995 example,0
just waiting to get picked up at the train station by my bro and then off to the gym cant believe i bumped someone last night,1
just had a look missed out by a couple of hours im sorry ill let you know next time,0
greeting you all a happy mothers day,2
oh i see daily life shots itll be interesting as well,2
you guys are an awesome couple,2
wowyou leave facebook alone for the weekend and get 60 new notifications whew,2
thanks love btw happy mothers day to your mom,2
just got out the shower sitting on my towel i hate twitterberry i cant reply to tweets,0
its on todays menu dont worry,2
theyre at the bottom of the thing and arent moving at all feels bad man,0
i hope they rerun this nerdprom later sounds like theyre having lots of fun thanks all for the playbyplay,2
whoa sack chasing whores that is soo out of character for you to say that bring back my sweet superman,1
just kidding dont go around quoting me,1
i had the worst dream ever the lakers were losing 11 zip courney cox had a mohawk wtf,0
you rightwe are arguing about nothingi thought it was healthy conversation,0
glad u liked post looking at the back end nowthe sub 2 your blog is automatic send url and ill verify,2
poor little mba is on fire again,0
today was a lovely day i had fun with and this evening,2
we did it we did it oh yea yea yea no eating here tonite woo eating here tonight no no no eating here tonite you on a diet finding nemo,1
i got a messgae but it didnt work cause i have a text saver not like money credit im sad now wat do i do xoxo,0
watching justin timberlake on snl,1
sowoke up in time just for workboo,0
hahaha yay emily i m cool,2
hahaha u can use my phone everywhere just use a wifi,2
thank you now well just have to see how long it takes me to finish the thing,1
the party has to be moved to next weekend stupid weather,0
happy birthday,2
awwwww im sorry,0
warning tweeting while ridding a bike is dangero waaaaaaa crash,0
i love it to but i knw there gna cut stuff out on tv,1
aww,1
good morning tweeps i have a feeling i wont be oversleeping now that gracie is around she pounced on my head and woke me up at 7am,2
dads should ask their 22 year old sons before drinking,1
hey ian may 7 din ako maybe well see each other or not cuz diff schools tayo hahaha la lang p,1
really not feelin well,0
tut tut isnt charging just fun thr new palm pre charging platform looks nifty tho,2
dont i know it writing an exam essay this weekend myself,1
you guys need to get on me its been 2 weeks since ive went on a cache hunt geocaching,1
yes im originally from argentina and very mystic about that bientt de te lire quincy,1
i dont want to be ugly anymore,0
nigel really enjoyed it but hes got a big scratch on his side that inexplicably appeared afterwards,2
morning still trying to find a babysitter there is a creche at the gym so might leave him there but just know he wont be happy,0
just spent more than 45 minutes looking at the aud,1
good stuff cant wait for the results,2
just the mother of all bad days,0
driving back home because i forgot the piece of cake for era,1
something outside has a bell and i wont stop ringing i think its children with bikes the asbos,1
have fun wish your mums a happy mothers day for us,2
going to see star trek,1
dared to go back and look at that vid i made i may take it down,1
havent been on in awhile no point anyways,0
no offense but have you thought about a career change,1
of course i really hope that this would be his real twitter page that would be soo cool,2
thinkin twitter is really quite borin,0
morning world is raining 2day so revision dont seem so tough,2
i had mailed for something you got the email i didnt which should probly mean i wont get it,0
i see,1
haha hope u have a great laugh as laughter is the best medicine,2
normal shucks sorry sometimes i get wrapped up in fb and forget to check how you doin,0
im not worried its a great job quite a nice way to spend the day,2
you called me didnt get that nest time for sure maybe ill come to la soon i hella wana go to disneyland,1
oki love it melika come on do your makeup like this next time we go out,2
hey lenny we are waiting you in bulgaria again soon the concert last year was omg,1
wow what a lovely day shame i have to clean my room,1
ouch i hate it when that happens,0
follow,1
going home to get clothes,1
super late for work and got an earful from the psychopath grrrr day please get better,1
hope you have a better weekend then,2
im still devastated about manchester united losing the ucl final,0
alright gang gotta go park with family for an hour back then mwahs to yu if you head to bed before then,1
oh no no more celebrity ding dong for ages,0
happy mothers day 3,2
omg cat had a hairball awake now,0
yeah im kinda glad i did stay home,2
youre welcome actually the all swedish fans are trying to get mcfly to us we are very close now,2
just woke up cant go back to sleep had a txt from the bff sayin if youre up call me sounds important but that was 4 hours ago,2
not really all in all if im not mistaken mga less than 1k each lng ang gastos namen,1
going so soon i was hoping to hear late nite humor from you,2
fb is boring and i wanna sing right now,0
oh dear u serious so how does one prevent bites im so itchy its distracting while editing sigh,0
ugh i feel like gonna call out of my classes today hope it doesnt affect my grade,1
stupid competition stuff keeps getting in the way but i am going to get some words in today if it kills me writes,0
i feel 5 pounds lighter,1
hmm gonna go with ran 4 miles and hit the gym now time to wake the kids up,1
what a great day,2
sorry but i dont see a twitter user named,1
shes gone i miss my kay way already,0
hahahahahahahahahah that tickled me so much,2
i will let you know as soon as i figure it out sorry about the mix up i was supposed to get off work an hour ago,0
its 1030pm on a friday night and im going to bed how pathetic,0
i see i guess there must be lots of hawks fans in texas on twitter,1
a central lesson of history is that states are parasites which always expand until they destroy their host population stefan molyneux,0
im going to schooljoy 720 am ive got to go bye,1
i dont know,1
oh god bless you,2
about to start work and missing him like crazyi wont be seeing him till tuesday,0
one taken from earlier this week,1
thinks that my friends lifes go around with what they boyfriends do and then they have not time for us girls,0
living in ballarat again,1
well sunday the weather looks great gone take my bike to visite my mom on her day,2
happy star wars day everyone,2
oh very nice i hope you have a wonderfully relaxing day,2
seen mi abueltia at the hospital shes doing good,2
goooood morning melody wishing you a wonderful mothers day with your family,2
saw kim kardashian on robertson today ate a hella good sandwich at bay cities in santa monica and just downloaded a lot of new songs,2
the best bike for the best guy i love the ducati sound i think its unnecessary to ask for a ride isn nice vid,2
well theres nothing to do but to keep swimming youll get there eventually,1
just got skyfire firts impressions it looks good but its a little too memory hungry for my ageing htc tytn,1
let me out,1
youre just unhappy to return to occupying the same city as me i am cry now too,0
getting ready to to to school,1
has just received a phone call for new patientsi guess that means work for tomorrow,1
ug full of cold and in a dark pub want to go outside,1
lol simpsons s20e19 first day at your new school so lisa have fun and bart dont,2
gooood party last night although i am extremely tired now xd off to bed to lounge around watch tv and sleep all day,2
im gonna miss them so much im crying right now,0
may the 4th be with you,1
sounds great im looking forward to it then,2
i love pb banana sandwiches still a fav of mine,2
yep that bday kiss is gonna happen right,1
up is the saddest movie ive ever seen,0
im a little sad that school ended today im moving so im going to miss all my new friends from this year just got a hair cut,0
63 days of summer holiday left and they are going way too slow when will school get here,0
what i was being serious,0
unfortunately i choose sleep over gym almost everyday trying to get over it,0
the movie on the plane is mall cop but i saw it with the nephews already,1
aww man i left all my laffy taffys at work,1
tonight 10 on the northlands newscenter we kick off a week long look at great summer getaways in the northland dont miss it,2
im soooo loney,0
interesting i type bike i get 10 bike company followers download gets me 5 it companies amused can you say keyword,2
getting ready for schoolhope today is a happy and awesome day,2
ugh i wanna play dnd but i know im going to fail this final i need to study,0
next song to be axed by me ombra mai f largo hndel,1
i know im so excited for them,2
mozart requiem tonight,1
damnit i didnt but neither did you so win,1
elliott claims steak and shake has been doing this for monthsnot exciting anymore,0
why am i limited to only being able to sync with 1 ms exchange account on iphone same goes for outlook why,1
the priests were really good guess they wouldnt be welcome on late late at the moment,2
yyankees changed my default pic since youve been showing so much love,2
what to do this weekend what to do dont think ill be making it to michigan for the wonder years,1
i got my film developed at asda half of them are just gray and some have a black box on the top half why,1
cant believe those idiots buzzed out the juggler,0
oh no i need new work shoesi broke this one,0
at tokyo table,1
monstr u may try prism,1
hope you feel better soon little magic girl,2
watching the 3rd episode of jonas,1
boring what ugh come back to of then,0
tweet often and itll draw followers to you,1
because i love my job,2
no 1 evr brngs me a starbux corieography,1
join the club dougie i have a cold too x,0
byeeeee,1
sunniest week for agesand exams,1
please do not let me get obsessed whatever or whoever is in charge of my actions youve been doing such a bad job lately,0
i woulda never believed that five years later id be a female engineer myself making tracks,2
leiiin i can play the introoo,1
yup most of my hacks are all for fun heres a quick video i made of it ill follow up when its done,1
24 hours and 400 later and i hav a new telecom phone that dosent work stupid telecom,0
okay i need to find another way then lolz,1
lappytop baterrry dyingtryingtofind a movieto watch since im staying in and goingto my room,0
im so excited for mothers day this has been a big year for me olivia and shes finally old enough to be excited understand,2
happy mothers day to all the twitter moms sent my own mom a very sleepy video by phone and called after,2
owwjust bit my tongue,1
thanks for the heads up ethan watching it now,2
ur really the sweetest person ever thanks for making everyones dreams come trueps my dream is for u 2twitter me back x,2
bgt will be gutted when it finishes tomorrow stavros flatley all the way,0
i saw thirst which is korean movie made by chanwook park this movie isnt hard but good,1
ughhh i think my plans are ruined i was excited too,1
my eyes hurts,0
aww i have a tummy ache,0
listening to have heart aka i took over carlys lastfm its 4am need to be up in 4 hours looooong day tomorrow,0
exams thennn some sexy time,1
the start of my day was finding a lump on my body went to the hospital apparently its nothing fewfffff bloodtests suck haha,1
trying to figure out this thingits not going well,0
i had fries and an arizona at 1130 and thats the only thing i ate today feeeeeed meeeeee,0
god assignments are stressful but its finished now lol and im off to bedd,0
ratings army wives teary criminal minds yikes criminal intent takes all sorts real life news horrifying ok me for bed nite all,0
threee words youtube bamboozle show,1
so much to do this summer hopefully all comes in favor and nothing has to be cancelled worked hard for it,2
well i still cant wait for the one shot,1
mostly just going to work and then update my twilight blog basically thats my life is it sleeptime for you,1
im no longer a sophomore junior year is bringing new things ill be on 247 now hit me up and check out,1
i am sick very sick sore throat and flu,0
such a pretty baby,2
watching chelsea lately loveeeee her 3,2
feeling like romeo and juliet with bryant and wallinwood as the montagues and capulets fb,1
unfortunatley it is the tooth kind of crown,0
about to pik out my hair braid it up scrub off my make up and relaxxxx tonight was fun,2
um thats my favorite beer why must you torture me so when i cant make it down there,1
gardening stuff i ordered got returned to sender because it was damage need to work out how to get to a garden centre,0
re pot meet kettle not so sure of that equation,1
the rain makes me sad its like i want to kill myself,0
hemmat shes mad coz she purposely let you step on her foot n thought you would give her a kiss to compensate but you didnt,1
europe bound,1
im about to munch on some more high calorie things they keep my brain working,1
the one and the same should be a good gig,2
ehbut ill be picking cotton soonneed to suppliment my income,1
my condolences,2
ahahahahahahahaha can i please eat that off your head,2
just amazes the heck out of me stillthis internet thing,2
has found that old familiar feeling again,2
yeah but they had to come barcelona because not all the fans can be in that concert come barcelona jessi te quiero,1
60 days today i cant believe its been 2 months im nervous about what im gonna say later but im gonna keep comin back,0
just ripping here that ad buy i was going to speak wyou about looks to be on hold for a bit company changed hands,1
d zwarte maillot,1
no rosie day today goal is to leav my house b4 my mom gets here hmmm maybe rosie day rescheduled forwed,1
boo,1
good morning tis a rainy monday morningblahhh,2
today is my mothers birthday happy birthday i love you she is an angel whom has helped me so much during this time of my life,2
why nobody write with me,1
i need some hot green tea i cant sleep,0
spending the first night in my new place,1
khan oh please you dont have to do that to me dont bother,2
hats off to a slightly unexpected yet very successful end to a grouling day night all,2
i wish i was there but i live in holland but im going to see you in paris,1
